datetime	c73159	c73160	c73163	c73164	c73165	c73166	c73167	c73168	c73169	c73170
2018-08-15 05:00:00	39	25	5	9	62	35	25	27	24	21
2018-08-15 06:00:00	56	84	11	23	185	60	36	45	105	55
2018-08-15 07:00:00	165	128	58	37	518	252	140	66	259	74
2018-08-15 08:00:00	110	185	90	64	499	406	176	220	365	211
2018-08-15 09:00:00	158	109	170	89	519	441	241	186	392	183
2018-08-15 10:00:00	158	182	97	166	636	465	220	176	381	266
2018-08-15 11:00:00	155	183	228	250	644	488	401	527	418	294
2018-08-15 12:00:00	224	314	143	215	830	499	349	527	376	427
2018-08-15 13:00:00	223	111	180	187	677	511	429	420	437	437
2018-08-15 14:00:00	296	224	173	275	660	645	386	496	486	440
2018-08-15 15:00:00	227	315	177	177	679	724	317	487	505	516
2018-08-15 16:00:00	329	268	190	217	729	854	411	742	411	448
2018-08-15 17:00:00	295	306	162	156	806	722	460	568	474	504
2018-08-15 18:00:00	248	327	169	145	891	640	292	385	379	340
2018-08-15 19:00:00	296	102	110	165	993	691	185	291	299	335
2018-08-15 20:00:00	299	172	81	68	602	532	139	312	230	265
2018-08-15 21:00:00	221	110	59	37	344	292	97	115	174	198
2018-08-15 22:00:00	140	181	55	18	222	244	74	161	116	152
2018-08-15 23:00:00	86	114	34	22	173	117	88	89	48	49
2018-08-16 00:00:00	39	87	35	13	83	100	116	113	48	68
2018-08-16 01:00:00	63	22	33	11	78	58	65	102	29	34
2018-08-16 02:00:00	12	4	15	21	30	29	34	45	19	19
2018-08-16 03:00:00	15	14	15	14	28	10	4	17	5	5
2018-08-16 04:00:00	12	24	13	14	77	11	4	22	10	30
2018-08-16 05:00:00	21	42	8	13	62	30	23	15	28	18
2018-08-16 06:00:00	83	14	15	14	163	94	21	62	70	61
2018-08-16 07:00:00	292	234	115	38	444	396	351	333	290	83
2018-08-16 08:00:00	268	68	141	70	490	604	391	439	376	162
2018-08-16 09:00:00	305	290	187	191	672	517	333	254	379	203
2018-08-16 10:00:00	259	331	207	210	633	603	391	345	470	240
2018-08-16 11:00:00	517	463	244	218	665	786	437	425	637	392
2018-08-16 12:00:00	808	38	137	197	622	737	383	546	534	527
2018-08-16 13:00:00	546	108	183	214	631	643	378	449	606	445
2018-08-16 14:00:00	121	226	187	274	696	770	366	528	546	402
2018-08-16 15:00:00	273	192	134	227	736	666	387	696	464	488
2018-08-16 16:00:00	914	53	162	251	600	791	453	535	647	411
2018-08-16 17:00:00	543	8	176	241	682	647	462	560	549	385
2018-08-16 18:00:00	1491	16	173	245	625	843	376	364	580	233
2018-08-16 19:00:00	774	15	168	198	917	738	574	430	497	357
2018-08-16 20:00:00	1276	10	202	177	594	674	370	604	287	371
2018-08-30 21:00:00	245	156	132	57	279	317	142	216	158	174
2018-08-30 22:00:00	218	142	127	93	291	384	110	182	136	106
2018-08-30 23:00:00	127	96	63	45	257	306	118	116	51	124
2018-08-31 00:00:00	76	78	26	66	195	196	107	129	58	53
2018-08-31 01:00:00	70	83	65	53	194	191	80	117	26	53
2018-08-31 02:00:00	29	87	27	47	168	141	54	76	16	63
2018-08-31 03:00:00	23	35	27	46	182	96	33	31	12	45
2018-08-31 04:00:00	34	42	7	12	96	78	31	19	11	47
2018-08-31 05:00:00	52	23	15	3	98	55	35	25	33	18
2018-08-31 06:00:00	97	97	18	17	115	114	41	39	92	40
2018-08-31 07:00:00	160	179	105	41	417	330	127	94	300	59
2018-08-31 08:00:00	190	265	165	64	358	536	279	191	309	254
2018-08-31 09:00:00	139	314	122	137	571	449	243	238	429	122
2018-08-31 10:00:00	292	147	153	221	554	659	292	383	533	309
2018-08-31 11:00:00	189	207	152	275	757	553	369	428	478	309
2018-08-31 12:00:00	254	193	163	201	744	664	393	494	677	451
2018-08-31 13:00:00	221	194	135	289	804	591	434	549	547	432
2018-08-31 14:00:00	192	241	174	191	642	854	359	559	410	501
2018-08-31 15:00:00	238	218	175	204	875	866	464	493	511	552
2018-08-31 16:00:00	270	172	141	183	826	727	383	681	419	623
2018-08-31 17:00:00	267	350	150	131	868	652	273	487	410	385
2018-08-31 18:00:00	167	443	127	138	582	529	329	356	477	246
2018-08-31 19:00:00	334	117	111	65	518	522	238	333	281	336
2018-08-31 20:00:00	349	90	104	89	497	517	251	278	267	278
2018-08-31 21:00:00	295	198	98	49	506	485	273	342	341	171
2018-08-31 22:00:00	287	180	121	78	468	419	248	325	236	222
2018-08-31 23:00:00	202	211	109	75	397	457	252	295	186	161
2018-09-01 00:00:00	186	153	91	95	400	349	215	331	149	134
2018-09-01 01:00:00	156	108	98	49	354	328	204	249	148	152
2018-09-01 02:00:00	136	84	74	43	305	347	129	184	73	121
2018-09-01 03:00:00	106	72	42	35	218	313	105	207	40	135
2018-09-01 04:00:00	83	75	39	68	213	188	64	90	72	115
2018-09-01 05:00:00	82	14	15	18	65	62	15	33	20	34
2018-09-01 06:00:00	20	40	8	4	33	24	22	17	24	22
2018-09-01 07:00:00	39	30	6	8	114	131	23	59	53	33
2018-09-01 08:00:00	64	50	29	32	191	240	97	74	97	95
2018-09-01 09:00:00	114	97	40	44	321	284	122	122	180	76
2018-09-01 10:00:00	117	168	59	60	448	397	189	142	331	154
2018-09-01 11:00:00	122	140	48	56	730	459	211	152	397	247
2018-09-01 12:00:00	161	263	72	93	605	488	218	225	487	290
2018-09-01 13:00:00	161	609	77	93	722	526	234	199	361	383
2018-09-01 14:00:00	143	354	103	130	573	595	212	223	355	274
2018-09-01 15:00:00	139	395	73	110	607	438	245	348	488	413
2018-09-01 16:00:00	153	321	89	139	654	440	242	431	264	347
2018-09-01 17:00:00	197	257	110	174	621	407	338	362	332	311
2018-09-01 18:00:00	246	299	75	81	502	464	242	358	262	244
2018-09-01 19:00:00	232	30	86	96	543	443	299	285	195	222
2018-09-01 20:00:00	177	230	74	66	486	427	226	294	174	179
2018-09-01 21:00:00	240	298	46	88	448	307	307	287	215	212
2018-09-01 22:00:00	249	181	64	75	430	365	265	281	224	114
2018-09-01 23:00:00	181	199	107	88	310	462	253	348	162	175
2018-09-02 00:00:00	130	247	84	64	362	350	288	355	198	159
2018-09-02 01:00:00	118	180	115	115	328	372	249	340	101	114
2018-09-02 02:00:00	83	137	113	72	447	313	194	246	57	179
2018-09-02 03:00:00	85	77	80	42	352	410	195	143	32	181
2018-09-02 04:00:00	75	63	67	95	358	328	196	126	39	270
2018-09-02 05:00:00	32	19	14	8	142	42	37	26	15	55
2018-09-02 06:00:00	6	12	4	1	49	75	20	37	18	10
2018-09-02 07:00:00	15	15	1	7	98	85	21	6	22	14
2018-09-02 08:00:00	47	47	7	12	94	88	49	48	30	40
2018-09-02 09:00:00	76	102	22	16	158	154	59	157	83	67
2018-09-02 10:00:00	154	85	31	47	195	163	101	117	182	106
2018-09-02 11:00:00	125	288	45	60	378	332	147	201	358	158
2018-09-02 12:00:00	181	203	76	110	457	307	226	195	321	220
2018-09-02 13:00:00	217	184	62	85	578	470	220	326	300	261
2018-09-02 14:00:00	174	214	82	91	528	463	207	308	353	235
2018-09-02 15:00:00	272	139	63	74	563	429	201	244	361	259
2018-09-02 16:00:00	359	252	88	78	662	447	351	454	300	321
2018-09-02 17:00:00	254	351	93	67	630	537	296	415	309	296
2018-09-02 18:00:00	227	232	67	36	681	492	259	273	225	199
2018-09-02 19:00:00	199	339	52	95	456	484	156	238	187	243
2018-09-02 20:00:00	211	183	26	33	287	359	177	153	210	189
2018-09-02 21:00:00	171	137	46	28	237	231	75	125	160	158
2018-09-02 22:00:00	68	97	18	12	133	183	66	61	95	51
2018-09-02 23:00:00	41	66	11	13	64	94	50	46	39	44
2018-09-03 00:00:00	35	12	19	10	50	46	11	21	23	11
2018-09-03 01:00:00	13	14	6	7	36	41	33	50	11	17
2018-09-03 02:00:00	5	16	14	10	9	10	6	4	3	4
2018-09-03 03:00:00	11	5	8	12	13	14	6	13	6	5
2018-09-03 04:00:00	18	24	1	8	23	9	6	29	15	16
2018-09-03 05:00:00	68	31	3	22	94	36	15	16	29	11
2018-09-03 06:00:00	59	96	9	12	110	96	42	60	111	42
2018-09-03 07:00:00	169	179	110	59	465	323	210	292	290	46
2018-09-03 08:00:00	182	431	128	72	475	463	514	352	371	179
2018-09-03 09:00:00	223	214	113	173	588	571	430	401	430	178
2018-09-03 10:00:00	206	141	183	231	732	518	413	383	480	298
2018-09-03 11:00:00	278	141	225	240	604	716	513	496	600	367
2018-09-03 12:00:00	402	71	167	184	724	541	415	439	468	404
2018-09-03 13:00:00	233	181	133	218	664	588	372	424	420	368
2018-09-03 14:00:00	196	142	176	324	727	599	337	677	494	409
2018-09-03 15:00:00	249	145	241	242	851	729	435	561	512	453
2018-09-03 16:00:00	231	147	206	256	686	746	504	677	526	565
2018-09-03 17:00:00	244	281	159	207	723	615	463	532	297	514
2018-09-03 18:00:00	265	181	97	130	930	613	273	258	396	353
2018-09-03 19:00:00	297	203	92	127	792	551	236	305	261	366
2018-09-03 20:00:00	244	186	85	54	515	407	208	259	207	301
2018-09-03 21:00:00	146	166	36	31	288	255	177	192	94	217
2018-09-03 22:00:00	135	84	25	15	186	209	134	124	105	110
2018-09-03 23:00:00	75	53	24	4	92	116	88	31	60	51
2018-09-04 00:00:00	16	6	11	17	44	46	17	31	16	16
2018-09-04 01:00:00	20	10	10	9	16	43	24	29	11	11
2018-09-04 02:00:00	14	2	13	5	29	18	7	11	9	7
2018-09-04 03:00:00	7	4	3	1	9	3	0	2	2	0
2018-09-04 04:00:00	3	15	1	1	3	2	10	23	2	5
2018-09-04 05:00:00	50	24	5	5	44	60	26	13	31	11
2018-09-04 06:00:00	42	116	13	15	131	80	34	28	69	51
2018-09-04 07:00:00	81	208	64	46	358	295	157	132	370	98
2018-09-04 08:00:00	147	213	143	96	435	334	248	194	405	255
2018-09-04 09:00:00	120	335	98	119	557	381	271	189	411	165
2018-09-04 10:00:00	191	221	123	132	484	577	362	398	523	334
2018-09-04 11:00:00	162	213	249	191	763	532	416	610	713	362
2018-09-04 12:00:00	224	180	212	188	696	650	470	366	555	342
2018-09-04 13:00:00	258	263	133	210	608	668	389	457	506	409
2018-09-04 14:00:00	293	159	158	290	663	680	351	458	483	416
2018-09-04 15:00:00	326	177	152	187	735	736	421	501	442	491
2018-09-04 16:00:00	254	211	191	184	727	774	542	495	463	613
2018-09-04 17:00:00	228	259	103	166	610	582	381	366	410	483
2018-09-04 18:00:00	303	111	131	143	703	425	267	341	369	325
2018-09-04 19:00:00	268	10	109	97	601	538	223	278	305	339
2018-09-04 20:00:00	235	246	75	109	373	403	197	153	199	259
2018-09-04 21:00:00	250	145	63	45	257	330	199	237	120	180
2018-09-04 22:00:00	200	86	43	17	206	281	124	177	64	101
2018-09-04 23:00:00	69	35	24	28	120	115	111	179	71	63
2018-09-05 00:00:00	65	57	13	17	76	77	116	95	22	31
2018-09-05 01:00:00	13	25	26	27	107	55	54	65	9	21
2018-09-05 02:00:00	41	40	6	17	94	51	57	48	5	10
2018-09-05 03:00:00	15	15	5	7	69	15	58	12	8	25
2018-09-05 04:00:00	14	16	5	19	35	22	17	35	4	13
2018-09-05 05:00:00	35	29	7	5	69	24	50	60	23	0
2018-09-05 06:00:00	60	89	15	27	111	121	29	19	79	47
2018-09-05 07:00:00	97	204	58	71	519	230	153	132	380	92
2018-09-05 08:00:00	140	209	117	112	445	318	246	193	450	135
2018-09-05 09:00:00	103	262	185	133	526	399	281	243	373	283
2018-09-05 10:00:00	122	200	88	160	650	489	274	260	532	272
2018-09-05 11:00:00	192	212	132	197	668	589	428	454	503	358
2018-09-05 12:00:00	237	221	158	177	549	648	430	459	445	342
2018-09-05 13:00:00	223	259	143	179	593	724	455	440	519	364
2018-09-05 14:00:00	228	160	125	287	585	694	432	396	551	372
2018-09-05 15:00:00	227	282	159	216	612	712	598	382	389	509
2018-09-05 16:00:00	369	224	192	202	682	901	564	638	378	503
2018-09-05 17:00:00	263	258	173	217	826	869	483	633	452	365
2018-09-05 18:00:00	254	330	121	121	787	735	293	377	391	281
2018-09-05 19:00:00	246	109	65	76	650	508	247	236	277	335
2018-09-05 20:00:00	322	77	63	102	508	314	147	303	211	308
2018-09-05 21:00:00	159	130	85	36	342	379	97	163	138	206
2018-09-05 22:00:00	157	100	43	29	337	258	120	119	77	107
2018-09-05 23:00:00	96	51	21	12	179	180	72	80	69	48
2018-09-06 00:00:00	70	27	23	16	157	90	81	81	28	46
2018-09-06 01:00:00	39	25	12	7	136	66	32	44	12	22
2018-09-06 02:00:00	33	30	23	33	104	49	39	25	9	31
2018-09-06 03:00:00	19	9	9	10	41	26	8	12	3	23
2018-09-06 04:00:00	29	14	0	10	45	34	29	26	6	18
2018-09-06 05:00:00	37	37	8	4	116	47	24	18	34	13
2018-09-06 06:00:00	55	125	19	21	117	87	31	26	87	37
2018-09-06 07:00:00	115	217	104	46	543	331	135	114	352	102
2018-09-06 08:00:00	167	243	125	84	464	396	219	169	420	142
2018-09-06 09:00:00	199	242	144	99	477	402	285	277	376	209
2018-09-06 10:00:00	164	151	146	205	534	502	332	309	516	330
2018-09-06 11:00:00	238	233	179	207	494	698	297	203	481	456
2018-09-06 12:00:00	203	253	191	191	658	521	376	454	539	364
2018-09-06 13:00:00	261	142	162	279	461	635	401	434	438	331
2018-09-06 14:00:00	264	286	197	257	528	788	456	570	505	534
2018-09-06 15:00:00	224	227	118	270	678	609	448	314	563	431
2018-09-06 16:00:00	259	221	144	294	719	581	488	398	569	471
2018-09-06 17:00:00	295	223	145	170	880	451	346	580	451	431
2018-09-06 18:00:00	251	375	124	150	706	606	266	392	419	405
2018-09-06 19:00:00	184	162	153	152	451	544	343	293	262	363
2018-09-06 20:00:00	283	134	104	108	549	448	181	308	273	352
2018-09-06 21:00:00	267	305	89	86	451	502	195	277	260	302
2018-09-06 22:00:00	229	72	149	37	331	438	101	240	234	137
2018-09-06 23:00:00	125	104	101	48	278	382	116	148	94	108
2018-09-07 00:00:00	71	95	75	59	287	250	130	118	46	69
2018-09-07 01:00:00	72	104	47	43	243	138	76	96	27	78
2018-09-07 02:00:00	47	68	46	76	210	93	102	115	16	80
2018-09-07 03:00:00	51	115	51	83	244	108	102	74	32	68
2018-09-07 04:00:00	73	36	25	26	120	70	31	31	6	43
2018-09-07 05:00:00	74	38	8	9	110	45	27	30	44	12
2018-09-07 06:00:00	63	97	33	19	146	89	23	31	83	46
2018-09-07 07:00:00	167	274	136	58	537	295	160	84	449	79
2018-09-07 08:00:00	294	354	145	88	421	434	350	415	281	183
2018-09-07 09:00:00	151	259	83	143	526	413	282	373	408	99
2018-09-07 10:00:00	201	243	166	251	648	649	350	305	450	249
2018-09-07 11:00:00	262	204	199	210	649	780	518	471	673	423
2018-09-07 12:00:00	239	172	129	159	655	715	523	478	563	492
2018-09-07 13:00:00	302	350	117	305	697	732	402	490	490	420
2018-09-07 14:00:00	250	252	147	195	598	653	485	512	493	517
2018-09-07 15:00:00	250	279	144	198	691	801	558	488	414	586
2018-09-07 16:00:00	238	239	141	199	701	774	532	625	424	423
2018-09-07 17:00:00	376	123	169	158	876	758	469	531	518	391
2018-09-07 18:00:00	357	231	115	140	836	715	281	378	379	364
2018-09-07 19:00:00	263	30	70	88	558	532	225	310	256	304
2018-09-07 20:00:00	277	307	80	108	441	486	229	282	284	276
2018-09-07 21:00:00	410	240	64	73	430	417	256	367	294	222
2018-09-07 22:00:00	205	239	111	125	500	462	265	331	288	150
2018-09-07 23:00:00	334	187	82	148	345	441	368	338	137	159
2018-09-08 00:00:00	310	80	85	92	298	426	240	354	111	102
2018-09-08 01:00:00	93	158	84	53	310	401	239	324	83	117
2018-09-08 02:00:00	90	101	65	60	261	383	165	241	80	156
2018-09-08 03:00:00	83	48	45	35	246	338	234	102	16	123
2018-09-08 04:00:00	60	19	30	29	277	235	137	65	43	104
2018-09-08 05:00:00	57	46	10	15	83	54	31	28	25	81
2018-09-08 06:00:00	34	27	2	8	36	33	26	32	23	26
2018-09-08 07:00:00	31	37	4	19	88	102	34	44	59	43
2018-09-08 08:00:00	77	58	18	27	213	153	63	28	92	79
2018-09-08 09:00:00	71	183	34	50	254	227	118	124	268	116
2018-09-08 10:00:00	200	73	42	75	348	397	216	213	360	214
2018-09-08 11:00:00	200	190	101	116	602	406	289	345	391	310
2018-09-08 12:00:00	319	295	54	125	453	533	377	547	488	343
2018-09-08 13:00:00	364	442	121	145	595	533	446	420	501	407
2018-09-08 14:00:00	280	230	139	125	707	501	374	344	345	328
2018-09-08 15:00:00	301	196	151	144	651	596	421	456	285	306
2018-09-08 16:00:00	276	146	97	136	713	514	358	315	279	330
2018-09-08 17:00:00	412	300	128	153	667	580	301	495	304	375
2018-09-08 18:00:00	361	233	77	75	666	757	255	373	327	225
2018-09-08 19:00:00	242	211	81	90	524	562	274	248	255	218
2018-09-08 20:00:00	275	148	52	152	437	509	235	264	244	225
2018-09-08 21:00:00	354	376	92	78	407	478	316	262	243	225
2018-09-08 22:00:00	435	156	79	118	371	488	327	382	220	250
2018-09-08 23:00:00	273	234	122	94	477	441	383	324	214	183
2018-09-09 00:00:00	213	235	141	101	413	509	330	413	198	182
2018-09-09 01:00:00	243	138	113	83	493	345	248	366	132	130
2018-09-09 02:00:00	133	104	89	53	309	442	205	318	84	141
2018-09-09 03:00:00	118	33	67	49	305	359	178	194	43	216
2018-09-09 04:00:00	85	47	84	82	294	214	147	155	26	233
2018-09-09 05:00:00	56	42	24	13	156	110	20	47	40	79
2018-09-09 06:00:00	19	25	1	11	18	35	9	35	15	24
2018-09-09 07:00:00	43	32	6	6	83	101	35	25	32	41
2018-09-09 08:00:00	47	61	11	16	67	92	22	30	38	50
2018-09-09 09:00:00	86	204	24	42	173	145	61	57	115	61
2018-09-09 10:00:00	137	72	22	46	219	156	121	76	169	177
2018-09-09 11:00:00	145	279	41	61	330	383	143	173	312	152
2018-09-09 12:00:00	246	288	87	72	443	339	202	219	367	225
2018-09-09 13:00:00	197	113	42	55	582	438	94	89	237	242
2018-09-09 14:00:00	113	132	33	42	507	476	104	138	255	268
2018-09-09 15:00:00	183	218	49	95	417	416	182	225	283	275
2018-09-09 16:00:00	254	189	43	65	396	409	239	213	245	289
2018-09-09 17:00:00	182	292	68	85	492	398	222	343	253	413
2018-09-09 18:00:00	299	174	58	36	417	514	148	226	247	207
2018-09-09 19:00:00	212	221	51	73	323	304	178	168	217	205
2018-09-09 20:00:00	262	122	33	41	328	272	106	195	223	168
2018-09-09 21:00:00	140	112	22	11	196	210	82	106	132	121
2018-09-09 22:00:00	98	83	35	10	120	140	83	119	103	72
2018-09-09 23:00:00	69	31	8	3	50	80	48	57	33	50
2018-09-10 00:00:00	41	19	21	11	43	29	28	11	14	15
2018-09-10 01:00:00	19	15	10	9	23	20	21	20	18	8
2018-09-10 02:00:00	7	3	21	7	18	13	5	8	12	23
2018-09-10 03:00:00	6	2	14	8	11	10	1	4	6	5
2018-09-10 04:00:00	7	20	13	7	14	4	4	16	6	19
2018-09-10 05:00:00	54	24	9	5	61	31	31	60	48	28
2018-09-10 06:00:00	80	105	10	11	110	146	36	19	76	28
2018-09-10 07:00:00	83	195	112	61	439	266	136	136	310	72
2018-09-10 08:00:00	166	379	136	78	421	413	268	351	410	92
2018-09-10 09:00:00	195	241	171	140	521	471	392	310	445	298
2018-09-10 10:00:00	166	195	154	160	713	523	343	289	545	212
2018-09-10 11:00:00	174	443	187	227	624	751	460	354	550	563
2018-09-10 12:00:00	291	255	163	144	684	695	444	518	612	443
2018-09-10 13:00:00	213	270	166	214	853	641	399	468	472	455
2018-09-10 14:00:00	362	248	164	323	724	827	499	564	498	481
2018-09-10 15:00:00	355	258	139	200	771	748	467	358	486	503
2018-09-10 16:00:00	429	246	177	251	824	685	668	658	419	542
2018-09-10 17:00:00	449	203	223	215	896	729	489	479	354	466
2018-09-10 18:00:00	226	306	110	107	732	659	233	289	324	326
2018-09-10 19:00:00	303	147	90	104	614	430	191	220	291	317
2018-09-10 20:00:00	193	403	40	86	414	353	159	171	214	197
2018-09-10 21:00:00	248	140	38	32	264	311	99	141	133	184
2018-09-10 22:00:00	121	89	46	15	175	128	73	89	63	88
2018-09-10 23:00:00	83	28	15	13	103	114	27	42	31	26
2018-09-11 00:00:00	14	12	10	8	50	47	18	19	22	18
2018-09-11 01:00:00	13	8	12	8	31	33	12	10	6	21
2018-09-11 02:00:00	18	10	7	11	26	26	5	20	7	13
2018-09-11 03:00:00	8	8	3	5	42	9	4	7	13	2
2018-09-11 04:00:00	25	11	8	4	45	10	5	7	11	5
2018-09-11 05:00:00	57	21	10	8	97	34	24	9	19	4
2018-09-11 06:00:00	79	138	17	26	134	97	27	47	180	27
2018-09-11 07:00:00	83	142	127	48	420	273	121	69	340	94
2018-09-11 08:00:00	136	175	183	78	535	387	234	138	414	168
2018-09-11 09:00:00	106	171	76	111	528	391	273	165	411	90
2018-09-11 10:00:00	63	142	77	127	484	402	241	235	360	297
2018-09-11 11:00:00	89	254	122	182	644	433	349	363	540	249
2018-09-11 12:00:00	190	201	138	145	527	633	355	369	481	313
2018-09-11 13:00:00	199	262	128	221	649	620	378	381	466	400
2018-09-11 14:00:00	279	295	118	317	608	596	297	469	489	341
2018-09-11 15:00:00	350	291	146	224	716	628	433	477	609	473
2018-09-11 16:00:00	312	366	130	223	811	586	275	324	378	508
2018-09-11 17:00:00	349	296	99	139	596	577	289	302	321	535
2018-09-11 18:00:00	219	230	86	124	620	518	232	393	431	244
2018-09-11 19:00:00	282	231	99	105	588	603	175	193	240	275
2018-09-11 20:00:00	185	184	89	86	439	391	162	335	214	223
2018-09-11 21:00:00	239	131	71	45	186	248	102	137	108	160
2018-09-11 22:00:00	64	61	28	25	110	107	87	65	45	58
2018-09-11 23:00:00	115	16	27	35	52	71	30	47	33	40
2018-09-12 00:00:00	35	16	12	4	42	59	122	31	27	24
2018-09-12 01:00:00	14	0	9	16	38	27	15	60	12	16
2018-09-12 02:00:00	14	7	1	2	12	9	14	13	3	14
2018-09-12 03:00:00	8	7	6	9	6	5	18	15	6	5
2018-09-12 04:00:00	8	21	2	4	31	7	0	19	3	16
2018-09-12 05:00:00	116	27	15	25	68	38	37	25	12	1
2018-09-12 06:00:00	63	53	15	20	186	121	14	60	85	46
2018-09-12 07:00:00	143	88	68	67	460	331	170	93	322	104
2018-09-12 08:00:00	205	106	108	109	528	393	368	193	403	145
2018-09-12 09:00:00	161	292	231	149	548	535	263	320	444	281
2018-09-12 10:00:00	294	271	132	179	585	595	347	229	532	277
2018-09-12 11:00:00	280	303	129	251	629	592	387	307	638	451
2018-09-12 12:00:00	279	198	154	192	621	816	394	425	556	438
2018-09-12 13:00:00	178	319	141	221	688	627	377	366	450	366
2018-09-12 14:00:00	277	171	139	276	587	588	392	366	489	367
2018-09-12 15:00:00	233	202	166	238	647	647	355	511	614	446
2018-09-12 16:00:00	344	251	144	198	760	595	392	524	490	511
2018-09-12 17:00:00	344	214	162	151	736	620	374	391	446	435
2018-09-12 18:00:00	265	269	80	114	728	516	259	276	402	322
2018-09-12 19:00:00	280	169	86	118	504	457	225	290	205	310
2018-09-12 20:00:00	180	268	79	80	351	488	168	294	171	195
2018-09-12 21:00:00	217	118	46	38	255	360	112	139	114	112
2018-09-12 22:00:00	194	97	53	46	202	317	136	81	84	51
2018-09-12 23:00:00	99	80	22	22	209	236	88	76	27	18
2018-09-13 00:00:00	38	56	15	24	102	139	102	106	19	11
2018-09-13 01:00:00	45	29	10	28	130	120	34	37	11	17
2018-09-13 02:00:00	35	54	9	34	141	153	26	16	6	21
2018-09-13 03:00:00	21	31	19	17	90	144	19	30	3	15
2018-09-13 04:00:00	20	10	5	9	109	116	35	48	2	16
2018-09-13 05:00:00	79	20	12	9	79	72	9	7	19	13
2018-09-13 06:00:00	35	40	16	14	125	118	32	34	62	45
2018-09-13 07:00:00	96	11	80	69	408	326	175	178	272	101
2018-09-13 08:00:00	166	42	168	88	595	418	449	303	425	164
2018-09-13 09:00:00	107	26	129	104	570	400	211	290	492	274
2018-09-13 10:00:00	171	111	148	186	575	593	383	263	615	271
2018-09-13 11:00:00	156	225	168	230	558	727	389	403	647	423
2018-09-13 12:00:00	253	339	109	172	782	704	474	452	557	553
2018-09-13 13:00:00	241	329	162	183	706	720	383	428	515	394
2018-09-13 14:00:00	292	386	116	298	719	660	457	561	437	474
2018-09-13 15:00:00	868	175	148	184	621	947	416	592	584	628
2018-09-13 16:00:00	374	377	234	204	935	937	555	541	474	491
2018-09-13 17:00:00	549	337	306	259	851	805	409	547	478	603
2018-09-13 18:00:00	223	464	140	144	778	864	302	383	349	324
2018-09-13 19:00:00	260	293	177	153	544	535	274	329	284	311
2018-09-13 20:00:00	378	228	170	241	409	547	265	267	265	271
2018-09-13 21:00:00	542	42	140	128	475	438	186	231	183	232
2018-09-13 22:00:00	232	198	98	79	260	430	129	156	133	172
2018-09-13 23:00:00	139	78	58	46	218	279	109	97	86	56
2018-09-14 00:00:00	127	88	32	20	204	182	128	146	31	79
2018-09-14 01:00:00	82	35	60	39	291	183	89	90	21	59
2018-09-14 02:00:00	54	81	39	46	242	131	60	120	25	72
2018-09-14 03:00:00	17	43	27	46	212	75	41	72	10	79
2018-09-14 04:00:00	69	30	10	16	71	51	48	96	9	16
2018-09-14 05:00:00	50	47	5	9	123	84	32	21	24	7
2018-09-14 06:00:00	36	31	21	10	168	146	46	76	49	53
2018-09-14 07:00:00	68	17	95	44	610	284	181	154	345	107
2018-09-14 08:00:00	100	17	165	77	377	420	283	276	368	146
2018-09-14 09:00:00	457	311	80	136	441	478	287	262	365	195
2018-09-14 10:00:00	215	295	101	173	557	419	235	280	420	325
2018-09-14 11:00:00	228	305	154	229	667	655	374	417	467	463
2018-09-14 12:00:00	387	312	119	168	590	645	444	472	487	528
2018-09-14 13:00:00	354	327	152	311	620	785	359	418	556	420
2018-09-14 14:00:00	232	265	162	217	670	810	351	493	500	510
2018-09-14 15:00:00	304	395	146	222	709	628	466	400	505	721
2018-09-14 16:00:00	456	362	148	202	625	858	368	468	445	647
2018-09-14 17:00:00	315	260	131	152	981	513	372	484	488	389
2018-09-14 18:00:00	342	218	93	86	861	765	321	355	357	309
2018-09-14 19:00:00	282	265	95	89	643	618	208	277	257	266
2018-09-14 20:00:00	209	236	86	65	493	459	252	394	361	261
2018-09-14 21:00:00	309	125	69	95	444	564	298	310	236	277
2018-09-14 22:00:00	259	203	92	106	487	433	267	280	240	239
2018-09-14 23:00:00	228	174	73	59	571	391	252	269	214	152
2018-09-15 00:00:00	181	137	67	79	277	431	314	286	123	162
2018-09-15 01:00:00	102	72	74	55	324	447	160	357	120	102
2018-09-15 02:00:00	79	50	72	59	297	386	181	280	63	119
2018-09-15 03:00:00	87	55	60	38	326	177	124	170	34	79
2018-09-15 04:00:00	24	61	48	50	250	160	67	234	11	126
2018-09-15 05:00:00	64	24	4	4	110	32	8	18	22	31
2018-09-15 06:00:00	30	40	1	7	32	42	37	21	14	18
2018-09-15 07:00:00	110	79	1	9	76	66	34	62	74	40
2018-09-15 08:00:00	119	54	12	25	177	126	29	31	115	139
2018-09-15 09:00:00	193	190	18	32	231	197	85	49	233	112
2018-09-15 10:00:00	339	446	37	63	512	414	201	154	423	172
2018-09-15 11:00:00	292	536	96	114	531	520	239	388	518	258
2018-09-15 12:00:00	288	306	83	110	596	701	353	324	529	359
2018-09-15 13:00:00	280	263	81	91	697	541	245	358	419	235
2018-09-15 14:00:00	213	318	104	134	625	614	380	309	472	276
2018-09-15 15:00:00	301	302	127	125	621	532	305	324	413	327
2018-09-15 16:00:00	295	238	77	84	639	540	266	430	332	358
2018-09-15 17:00:00	246	180	79	85	516	483	301	383	353	364
2018-09-15 18:00:00	234	272	91	109	485	647	267	272	289	355
